Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2905,Cereals - Excluding Beer,1986,1986,1000 tonnes,2972,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2905,Cereals - Excluding Beer,1986,1986,1000 tonnes,3076,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2511,Wheat and products,1986,1986,1000 tonnes,1925,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2511,Wheat and products,1986,1986,1000 tonnes,2025,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2805,Rice (Milled Equivalent),1986,1986,1000 tonnes,224,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2805,Rice (Milled Equivalent),1986,1986,1000 tonnes,228,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2513,Barley and products,1986,1986,1000 tonnes,231,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2513,Barley and products,1986,1986,1000 tonnes,231,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2514,Maize and products,1986,1986,1000 tonnes,567,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2514,Maize and products,1986,1986,1000 tonnes,567,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2517,Millet and products,1986,1986,1000 tonnes,25,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2517,Millet and products,1986,1986,1000 tonnes,25,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2520,"Cereals, Other",1986,1986,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2907,Starchy Roots,1986,1986,1000 tonnes,238,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2907,Starchy Roots,1986,1986,1000 tonnes,238,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2531,Potatoes and products,1986,1986,1000 tonnes,238,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2531,Potatoes and products,1986,1986,1000 tonnes,238,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2908,Sugar Crops,1986,1986,1000 tonnes,65,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2908,Sugar Crops,1986,1986,1000 tonnes,65,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2536,Sugar cane,1986,1986,1000 tonnes,60,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2536,Sugar cane,1986,1986,1000 tonnes,60,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2537,Sugar beet,1986,1986,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2537,Sugar beet,1986,1986,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2909,Sugar & Sweeteners,1986,1986,1000 tonnes,7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2909,Sugar & Sweeteners,1986,1986,1000 tonnes,83,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2542,Sugar (Raw Equivalent),1986,1986,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2542,Sugar (Raw Equivalent),1986,1986,1000 tonnes,80,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2543,"Sweeteners, Other",1986,1986,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2745,Honey,1986,1986,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2745,Honey,1986,1986,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2911,Pulses,1986,1986,1000 tonnes,37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
